A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,17,1,0,20-05-2019,0.277708333,KELAMBAKKA,NAVALUR   ,I2416,17,PSG  ,0,C78990,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,23,1,0,20-05-2019,0.277928241,KELAMBAKKA,SHOZHINGAN,I2416,23,PSG  ,0,C78991,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,19,1,0,20-05-2019,0.278032407,KELAMBAKKA,CHEMMANCHE,I2416,19,PSG  ,0,C78992,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,15,1,0,20-05-2019,0.278148148,KELAMBAKKA,CHURCH    ,I2416,15,PSG  ,0,C78993,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,17,1,0,20-05-2019,0.278240741,KELAMBAKKA,NAVALUR   ,I2416,17,PSG  ,0,C78994,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,15,1,0,20-05-2019,0.278321759,KELAMBAKKA,CHURCH    ,I2416,15,PSG  ,0,C78995,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,33,1,0,20-05-2019,0.278425926,KELAMBAKKA,ANNA UNIVE,I2416,33,PSG  ,0,C78996,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,19,1,0,20-05-2019,0.27849537,KELAMBAKKA,CHEMMANCHE,I2416,19,PSG  ,0,C78997,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,23,1,0,20-05-2019,0.27869213,KELAMBAKKA,SHOZHINGAN,I2416,23,PSG  ,0,C78998,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,23,1,0,20-05-2019,0.27880787,KELAMBAKKA,SHOZHINGAN,I2416,23,PSG  ,0,C78999,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,17,1,0,20-05-2019,0.278912037,KELAMBAKKA,NAVALUR   ,I2416,17,PSG  ,0,C79000,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,17,1,0,20-05-2019,0.279108796,KELAMBAKKA,NAVALUR   ,I2416,17,PSG  ,0,C79001,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,25,1,0,20-05-2019,0.279224537,KELAMBAKKA,KARAPAKKAM,I2416,25,PSG  ,0,C79002,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,31,1,0,20-05-2019,0.279351852,KELAMBAKKA,KANDANCHAV,I2416,31,PSG  ,0,C79003,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,23,1,0,20-05-2019,0.279571759,KELAMBAKKA,SHOZHINGAN,I2416,23,PSG  ,0,C79004,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,25,1,0,20-05-2019,0.279814815,KELAMBAKKA,KARAPAKKAM,I2416,25,PSG  ,0,C79005,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
